3.0,238.0,0.0,63.1,17.0,0.0,69.8,86.0,0.0,63.7,91.0,0.0,62.4,44.0,0.0,60.8
3.2,297.0,0.0,65.5,36.0,0.0,73.7,103.0,0.0,65.9,103.0,0.0,63.7,55.0,0.0,62.8
3.3,308.0,0.0,64.1,38.0,0.0,71.3,112.0,0.0,64.2,97.0,0.0,62.8,61.0,0.0,61.3
3.5,358.0,0.0,64.1,50.0,0.0,70.8,124.0,0.0,64.2,115.0,0.0,62.7,69.0,0.0,61.3
4.0,371.0,0.0,64.5,54.0,0.0,71.2,129.0,0.0,64.5,116.0,0.0,63.2,72.0,0.0,61.5
4.2,397.0,0.0,63.7,59.0,0.0,70.2,133.0,0.1,63.5,130.0,0.0,62.6,75.0,0.0,60.7
4.3,415.0,0.0,61.6,63.0,0.0,66.1,135.0,0.1,60.6,141.0,0.0,62.4,76.0,0.0,58.1
4.5,541.0,0.0,62.3,103.0,0.0,66.9,177.0,0.1,61.3,158.0,0.0,62.4,103.0,0.0,58.8
5.0,583.0,0.0,63.1,111.0,0.0,68.5,186.0,0.1,62.4,178.0,0.0,62.5,108.0,0.0,59.7
5.2,655.0,0.0,64.2,128.0,0.0,70.1,203.0,0.1,63.6,206.0,0.0,63.3,118.0,0.0,60.7
5.3,773.0,0.0,63.4,159.0,0.0,68.6,234.0,0.1,62.5,241.0,0.1,62.8,139.0,0.0,59.8
5.5,736.0,0.0,64.5,145.0,0.0,70.7,220.0,0.1,64.1,240.0,0.1,63.0,131.0,0.0,61.2
6.0,752.0,0.0,63.5,153.0,0.0,68.8,228.0,0.1,62.7,236.0,0.1,62.8,135.0,0.0,59.9
