3.0,14.0,0.0045,0.0,2.0,0.0014,0.0,12.0,0.0077,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
3.15,22.0,0.005,0.0,9.0,0.0024,0.0,13.0,0.0076,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
3.3,176.0,0.0239,0.0,158.0,0.0355,0.0,18.0,0.0122,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
3.45,349.0,0.044,0.0,331.0,0.0749,0.0,18.0,0.0132,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
4.0,512.0,0.0763,0.0,498.0,0.1435,0.0,14.0,0.009,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
4.15,294.0,0.1897,0.0,272.0,0.3647,0.0,22.0,0.0147,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
4.3,361.0,0.3335,0.0,337.0,0.6491,0.0,24.0,0.0179,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
4.45,352.0,0.4745,0.0,329.0,0.9324,0.0,23.0,0.0165,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
5.0,38.0,0.1717,0.0,18.0,0.9881,0.0,20.0,0.0141,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
5.15,29.0,0.0097,0.0,0.0,,0.0,29.0,0.0193,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
5.3,69.0,0.0137,0.0,0.0,,0.0,69.0,0.0275,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
5.45,142.0,0.0191,0.0,0.0,,0.0,142.0,0.0382,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
6.0,161.0,0.0203,0.0,0.0,,0.0,161.0,0.0406,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
6.15,213.0,0.0278,0.0,0.0,,0.0,213.0,0.0557,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
6.3,317.0,0.0365,0.0,0.0,,0.0,317.0,0.0731,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
6.45,509.0,0.0653,0.0,0.0,,0.0,509.0,0.1306,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
7.0,174.0,0.0341,0.0,0.0,,0.0,174.0,0.0683,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
7.15,56.0,0.1771,0.0,13.0,0.9821,0.0,43.0,0.0268,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
7.3,357.0,0.2931,0.0,310.0,0.5593,0.0,47.0,0.0269,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
7.45,186.0,0.0409,0.0,112.0,0.039,0.0,74.0,0.0427,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
8.0,83.0,0.0227,0.0,20.0,0.0109,0.0,63.0,0.0345,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
8.15,83.0,0.0215,0.0,20.0,0.0099,0.0,63.0,0.0331,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
8.3,104.0,0.0271,0.0,29.0,0.0141,0.0,75.0,0.0401,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
8.45,102.0,0.0275,0.0,28.0,0.0153,0.0,74.0,0.0396,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
9.0,98.0,0.0238,0.0,21.0,0.0096,0.0,77.0,0.038,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
