Timestamp,Station,Freeway,Direction,Lane Type,Latitude,Longitude,Location,Abs_PM,Total Flow (veh/5min),Lane1 Flow (veh/5min),Lane2 Flow (veh/5min),Lane3 Flow (veh/5min),Lane4 Flow (veh/5min),Lane5 Flow (veh/5min),Lane6 Flow (veh/5min)
13:35:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,16.666666666666668,16.666666666666668,,,,,
13:35:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:40:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,28.0,28.0,,,,,
13:40:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:45:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,36.333333333333336,36.333333333333336,,,,,
13:45:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:50:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,32.333333333333336,32.333333333333336,,,,,
13:50:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:55:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,35.333333333333336,35.333333333333336,,,,,
13:55:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:00:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,36.333333333333336,36.333333333333336,,,,,
14:00:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:05:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,27.333333333333332,27.333333333333332,,,,,
14:05:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
14:10:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,32.0,32.0,,,,,
14:10:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
